sw = 7
(62.221278969177924, 51.82006984632501, 65.50917456879135, 68.85429009044104, 40.87755775343899, 68.88068473173934, 69.93056296179971, 44.030291641816255, 36.39046657507704, 63.88847251043906)
(65.00307650136916, 53.93015024973382, 64.45925070861023, 72.62535502866183, 45.37615458031203, 66.65571513044095, 74.9681597461568, 43.418393140815404, 44.4215051503629, 65.05304712495435)
(62.619740835087164, 51.580383351498426, 56.71812022412709, 67.05406848831382, 41.61268108128473, 67.48617106710769, 73.50970780406209, 33.47596559612259, 33.55410414718103, 64.81592655279137)
(60.07723670195162, 53.22663026771805, 69.73046962752824, 63.76904689488289, 39.181337210778885, 66.78941932559786, 64.5606421825182, 36.86657163858202, 30.37893456320204, 57.45441605276318)
(60.974790252591184, 49.69600093189316, 63.91088279554746, 57.99064472454555, 45.1380917319506, 73.02432394195677, 64.1678742078661, 42.8357879909106, 37.09013065403588, 63.814379873719275)
sw = 13
(63.53144472338079, 63.63786548226719, 62.05684165993721, 66.2239495514518, 49.19602474845412, 71.24141427691501, 67.6189925020357, 44.862196506713886, 36.61280043663447, 60.00590442551692)
(64.24520667479304, 46.97701260457356, 53.92167181447868, 57.38660583299842, 51.32221890395958, 78.47913288318094, 66.29743418368359, 35.15079457095513, 38.76994649043266, 66.5508054517798)
(62.44769608943118, 51.258047237148546, 66.00176779912282, 70.60024675295479, 39.530602404863025, 69.88986995291418, 70.08237001882105, 41.06680715379579, 31.5445642578727, 62.84485797929026)
(64.65158799087416, 53.8794915507125, 58.22944725741658, 62.37029705618737, 49.37822471852348, 74.27939963252462, 68.20069997913635, 36.805053085240594, 44.129124913730244, 64.13039540751133)
(64.0366092788863, 51.405014974109434, 56.14522023689588, 62.57113719290382, 42.45495104615466, 71.34973437685389, 72.1983047391283, 33.0159599243608, 35.110178517021815, 64.9971584457116)
(60.22658526518714, 58.280489530529444, 68.29341031898207, 61.91997748143459, 37.58894267892919, 63.33190901767833, 65.94835289883605, 48.01047344900897, 26.98926822208361, 56.3124602931047)
(61.71394657735714, 49.13652942860272, 66.07626645582414, 52.897218155329014, 47.359469421339455, 77.13847111845284, 62.34659767704208, 45.96409359432876, 37.29124936508111, 63.18032371740295)
sw = 15
(65.11435493175603, 62.19017338208711, 63.82791455702235, 66.39871512001106, 48.23231878846544, 73.86929539421823, 68.6964313747842, 44.444758308779704, 37.176586563689646, 64.43190576840264)
(63.271221604150895, 49.026091543186666, 54.05071318831639, 53.88677396325122, 49.560140984310294, 76.52177825752882, 65.97257486697418, 34.77885895441403, 36.46919972527402, 64.18100702719366)
(63.61396836591603, 58.0631473981051, 62.58731829904145, 69.24696906518801, 46.576192247656174, 68.40987846939595, 67.62861348854044, 40.37336679932591, 37.77257073125354, 59.79185232347386)
(65.53773573769607, 59.50938127233374, 60.97729517295964, 64.25154080969236, 48.7944303157321, 70.61300078772335, 71.15885202965471, 49.75810184792968, 40.09553403901551, 62.96472184968607)
(63.375064872744574, 48.56946034957459, 51.849363637475264, 62.53083984380588, 43.33457009159576, 69.37071306009986, 71.7305170535996, 34.92011824979637, 35.05641428482665, 65.40032646805747)
(60.27199648123766, 60.679285889910894, 66.92367879088832, 60.27301608944429, 37.704380406731765, 62.66086027626399, 65.55988493511808, 48.00261573880462, 27.690447503047952, 57.71073963438282)
(61.99249179526607, 54.361482826361396, 59.368454799920045, 54.39372630022644, 46.59489321988903, 74.08276042092685, 64.50996973993655, 35.32638726792979, 38.26763890946981, 61.10872469928247)

(67.82665464069879, 63.39671227557839, 69.89174174806152, 71.39274500032519, 50.00292461300248, 73.59477077210073, 69.27727788090093, 52.602279882814706, 40.25644644769032, 60.41695130918709)
(65.54676538479112, 56.37351203056723, 57.99889245257912, 65.56423601611021, 47.61532094129386, 69.6093902820622, 73.11631296441706, 47.997770324824344, 42.94550465255798, 64.29938774381289)
(67.45961110130241, 57.54243536145849, 65.53555901167782, 66.8464688953789, 45.839025610008264, 75.27236952527392, 71.04492221311153, 44.460650413865686, 36.327061282616384, 63.92768332263942)
(68.12858301624699, 62.453849659267604, 62.9211147316872, 60.70767676292573, 54.17564787729343, 76.91224843743913, 69.04023124774511, 42.338927498552486, 38.9678957564173, 66.04926390880651)
(67.53718955662205, 58.94330420322218, 58.32041970747087, 69.79863569671033, 50.248087242134226, 71.56336491970075, 74.12223657134908, 42.56356810245089, 38.50739412340495, 66.43461747910857)
(64.62572558754952, 61.497596948333616, 67.35320406610172, 59.30004088908998, 48.711432039212895, 72.1659315795543, 65.85946395969984, 47.54293925649277, 34.570871830094724, 60.78003227764862)
(64.19671927068458, 55.318522811872185, 70.3943808453504, 62.784787643116374, 44.69144052433163, 72.49206035431502, 68.358463889625, 49.42058007490649, 38.426806481667505, 62.0953804269997)
